"matrix_id","case_id","artifact","path","sha256","bytes"
"15_single_phase_full_bridge_inverter","c04_nominal_dc_light_load_20pct","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\15_single_phase_full_bridge_inverter\c04_nominal_dc_light_load_20pct\design_result.md","bb0137527df7a3aba9419ad9d819354f3c1b62bc9a8cfc1678cc9ff632fa9fb0","30087"
"15_single_phase_full_bridge_inverter","c05_nominal_dc_full_load_60hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\15_single_phase_full_bridge_inverter\c05_nominal_dc_full_load_60hz\design_request.md","39370811eaf666ab6aa508ba4e20f74239ff651f78e7f5d06a6a16da9b652ebe","4887"
"15_single_phase_full_bridge_inverter","c05_nominal_dc_full_load_60hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\15_single_phase_full_bridge_inverter\c05_nominal_dc_full_load_60hz\design_result.md","0837cd75d218639baa82653e39aea5555f9ba42086e81d3964bf121354eb781c","29989"
"15_single_phase_full_bridge_inverter","c06_nominal_high_carrier_frequency","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\15_single_phase_full_bridge_inverter\c06_nominal_high_carrier_frequency\design_request.md","5aab2050ea90b02175f9d4293bb1f438ca765bf1e5a1889267c53958f3acf18f","4897"
"15_single_phase_full_bridge_inverter","c06_nominal_high_carrier_frequency","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\15_single_phase_full_bridge_inverter\c06_nominal_high_carrier_frequency\design_result.md","96b1da401b7202b53f32b213483eea1d38374e18523e306956ad380266099101","29960"
"15_single_phase_full_bridge_inverter","c07_nominal_pf_0p8","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\15_single_phase_full_bridge_inverter\c07_nominal_pf_0p8\design_request.md","eade118c5d079e636db640a394bfaebdcdb3d0f4cb78abb8cea5dbb44d9afe12","4865"
"15_single_phase_full_bridge_inverter","c07_nominal_pf_0p8","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\15_single_phase_full_bridge_inverter\c07_nominal_pf_0p8\design_result.md","64aa1925e4e9a4bfd15153438c87bd1e07a63734d26bebbe05bd75b87f194460","29999"
"16_three_phase_two_level_vsi","c01_nominal_dc_full_load_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\16_three_phase_two_level_vsi\c01_nominal_dc_full_load_50hz\design_request.md","3bd37dcb8d0ff0be1afe858d05db356901bd2b8c099b897d95448d67feaf0bc4","4939"
"16_three_phase_two_level_vsi","c01_nominal_dc_full_load_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\16_three_phase_two_level_vsi\c01_nominal_dc_full_load_50hz\design_result.md","53dd6c857856e4711d2195d07f23b4c6ed7339621a1122bd07177cae50e64d89","28946"
"16_three_phase_two_level_vsi","c02_low_dc_full_load_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\16_three_phase_two_level_vsi\c02_low_dc_full_load_50hz\design_request.md","eda80e9f9677def24121cc7d67d327c9d266f8b178370321bdd948384bafb1bb","4931"
"16_three_phase_two_level_vsi","c02_low_dc_full_load_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\16_three_phase_two_level_vsi\c02_low_dc_full_load_50hz\design_result.md","9ab238fd5562274708f09e35424e8100a7de8e7ab2b4ddaeb52489a21b80d40a","29001"
"16_three_phase_two_level_vsi","c03_high_dc_full_load_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\16_three_phase_two_level_vsi\c03_high_dc_full_load_50hz\design_request.md","91b657307dbc15333d4b6e0b8aa0bc900a3ed9d75f458c2fa92e912bce2c0412","4933"
"16_three_phase_two_level_vsi","c03_high_dc_full_load_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\16_three_phase_two_level_vsi\c03_high_dc_full_load_50hz\design_result.md","16373e4e6f456c5dd892b5a095bcb25d76b4cb0c6d567f234b3539581e164c3c","28997"
"16_three_phase_two_level_vsi","c04_nominal_dc_light_load_20pct","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\16_three_phase_two_level_vsi\c04_nominal_dc_light_load_20pct\design_request.md","d09b8f87254cad41d97374a881948a38722749b8d6144d8d328c49b2566328d6","4942"
"16_three_phase_two_level_vsi","c04_nominal_dc_light_load_20pct","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\16_three_phase_two_level_vsi\c04_nominal_dc_light_load_20pct\design_result.md","12c10155c2198ca95ab324089e27e50890ec01bfed42b55af7dfa8c736cc6674","29002"
"16_three_phase_two_level_vsi","c05_nominal_dc_full_load_60hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\16_three_phase_two_level_vsi\c05_nominal_dc_full_load_60hz\design_request.md","dd9582b7efb6ed239465bf7313bf2d1edccbbd4c773fac6253d993cf3ca83396","4939"
"16_three_phase_two_level_vsi","c05_nominal_dc_full_load_60hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\16_three_phase_two_level_vsi\c05_nominal_dc_full_load_60hz\design_result.md","f44a78daa7a742c46b44f947ffa7e8831f1e91ca62685830adcb073bfc7228fb","28951"
"16_three_phase_two_level_vsi","c06_nominal_high_carrier_frequency","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\16_three_phase_two_level_vsi\c06_nominal_high_carrier_frequency\design_request.md","0f056c9c4ae5b463a9dc5a140c936ea6cc98d319ea41818b9cdf76152fb48e92","4949"
"16_three_phase_two_level_vsi","c06_nominal_high_carrier_frequency","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\16_three_phase_two_level_vsi\c06_nominal_high_carrier_frequency\design_result.md","12f1729d51225747bf268709f9aae009c6bf119ad6915c88a1eb174c9d202610","29009"
"16_three_phase_two_level_vsi","c07_nominal_pf_0p8","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\16_three_phase_two_level_vsi\c07_nominal_pf_0p8\design_request.md","94e68a693dfb84ce4a2f35e8441509793c0277dd7fbbc541c19ae0aff7f84189","4917"
"16_three_phase_two_level_vsi","c07_nominal_pf_0p8","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\16_three_phase_two_level_vsi\c07_nominal_pf_0p8\design_result.md","46aea12542a89edf942abc4c571c08ae33b63acddf9b7fed547e7954dddc279c","28973"
"17_three_phase_three_level_npc","c01_nominal_dc_full_load_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\17_three_phase_three_level_npc\c01_nominal_dc_full_load_50hz\design_request.md","f9168f2b2df038b5fdf4eaafb1f8abd9a1303ef488a0a6d7c730ac6e1a6c179c","5146"
"17_three_phase_three_level_npc","c01_nominal_dc_full_load_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\17_three_phase_three_level_npc\c01_nominal_dc_full_load_50hz\design_result.md","b0acaa3f387ef0dad796dbe1961bd38901cffb1477a1829c931d9292352377e1","38436"
"17_three_phase_three_level_npc","c02_low_dc_full_load_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\17_three_phase_three_level_npc\c02_low_dc_full_load_50hz\design_request.md","fe3b8ba4ad4e93aae2548d9d21287edea5e4576715fd28ef4fa927fd7606d019","5138"
"17_three_phase_three_level_npc","c02_low_dc_full_load_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\17_three_phase_three_level_npc\c02_low_dc_full_load_50hz\design_result.md","31ce1c072d942a6e4cd1837ec65c6292ac189798b2769223397f8fa6809a58ce","38441"
"17_three_phase_three_level_npc","c03_high_dc_full_load_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\17_three_phase_three_level_npc\c03_high_dc_full_load_50hz\design_request.md","bb0169f05d1582bda9968e6cf397fa7d4c5d33243fc51b8a0c940bde342e278b","5140"
"17_three_phase_three_level_npc","c03_high_dc_full_load_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\17_three_phase_three_level_npc\c03_high_dc_full_load_50hz\design_result.md","c1fb88593aabba408fc5e79f4d37fb206482ab36ca5d1f3160d94011ed184ce7","38402"
"17_three_phase_three_level_npc","c04_nominal_dc_light_load_20pct","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\17_three_phase_three_level_npc\c04_nominal_dc_light_load_20pct\design_request.md","08c6e4a7224ebfd85c4b3fd78e85452a31b3d6c0e0c4d727b16735a860eeaf54","5168"
"17_three_phase_three_level_npc","c04_nominal_dc_light_load_20pct","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\17_three_phase_three_level_npc\c04_nominal_dc_light_load_20pct\design_result.md","82791f881c8d310626f6c3552332e87d5156f2aa8e76de8d892a2be51cb63f65","38390"
"17_three_phase_three_level_npc","c05_nominal_dc_full_load_60hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\17_three_phase_three_level_npc\c05_nominal_dc_full_load_60hz\design_request.md","86fbdbe1bd2cacf7f9ba6cd3e028692e01269b9645a21a149faf89f87cbb5205","5146"
"17_three_phase_three_level_npc","c05_nominal_dc_full_load_60hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\17_three_phase_three_level_npc\c05_nominal_dc_full_load_60hz\design_result.md","d2919db9f149dc217b3616f1a310bff2358b833b655b2f0e0e9e9178ac55625b","38448"
"17_three_phase_three_level_npc","c06_nominal_high_carrier_frequency","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\17_three_phase_three_level_npc\c06_nominal_high_carrier_frequency\design_request.md","23576a8b41080f41ab99e17cb8d8625628597e28551a11e6797f14c3ef32f53a","5156"
"17_three_phase_three_level_npc","c06_nominal_high_carrier_frequency","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\17_three_phase_three_level_npc\c06_nominal_high_carrier_frequency\design_result.md","c6274df1ba72e1f2da5e31bc6e1b08ad23959da317c98643d957611e991de744","38401"
"17_three_phase_three_level_npc","c07_nominal_pf_0p8","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\17_three_phase_three_level_npc\c07_nominal_pf_0p8\design_request.md","62deb4458e663e872c3064edc887061a51da9b090d05ba82298b6d54f8b474bc","5124"
"17_three_phase_three_level_npc","c07_nominal_pf_0p8","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\17_three_phase_three_level_npc\c07_nominal_pf_0p8\design_result.md","504b2190515a30d9ec595fd0b4edfad8edcb1364f9b6c4e1d2ea0957d7c52842","38478"
