path,action,source_prohibited_terms,target_prohibited_terms,reason
design_requests/16_three_phase_two_level_vsi/c05_nominal_dc_full_load_60hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c05_nominal_dc_full_load_60hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c06_nominal_high_carrier_frequency/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c06_nominal_high_carrier_frequency/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c06_nominal_high_carrier_frequency/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c06_nominal_high_carrier_frequency/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c07_nominal_pf_0p8/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c07_nominal_pf_0p8/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c07_nominal_pf_0p8/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c07_nominal_pf_0p8/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c01_nominal_dc_full_load_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c01_nominal_dc_full_load_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c01_nominal_dc_full_load_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c01_nominal_dc_full_load_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c02_low_dc_full_load_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c02_low_dc_full_load_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c02_low_dc_full_load_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c02_low_dc_full_load_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c03_high_dc_full_load_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c03_high_dc_full_load_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c03_high_dc_full_load_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c03_high_dc_full_load_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c04_nominal_dc_light_load_20pct/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c04_nominal_dc_light_load_20pct/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c04_nominal_dc_light_load_20pct/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c04_nominal_dc_light_load_20pct/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c05_nominal_dc_full_load_60hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c05_nominal_dc_full_load_60hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c05_nominal_dc_full_load_60hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c05_nominal_dc_full_load_60hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c06_nominal_high_carrier_frequency/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c06_nominal_high_carrier_frequency/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c06_nominal_high_carrier_frequency/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c06_nominal_high_carrier_frequency/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c07_nominal_pf_0p8/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c07_nominal_pf_0p8/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c07_nominal_pf_0p8/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/17_three_phase_three_level_npc/c07_nominal_pf_0p8/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/crd_06600dd065n_auto_selection/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/crd_06600dd065n_wolfspeed_sic/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/crd_07500aa12n_fmc_three_phase_vsi_100khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/crd_07500aa12n_fmc_three_phase_vsi_50khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/crd_07500aa12n_fmc_three_phase_vsi_75khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/crd_11da12n_k_three_phase_vsi_11kw/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/crd_11da12n_k_three_phase_vsi_11kw_32khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/crd_11da12n_k_three_phase_vsi_11kw_48khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/crd_11da12n_k_three_phase_vsi_11kw_64khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/crd_11da12n_k_three_phase_vsi_11kw_80khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/crd_13da12n_j2_three_phase_vsi_16khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/crd_13da12n_j2_three_phase_vsi_24khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/crd_13da12n_j2_three_phase_vsi_32khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/crd_22ad12n_single_phase_inverter_230v_6p6kw/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/crd_25bda6512n_k_three_phase_npc_family_match/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/crd_60dd12n_single_channel/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/plecs_validation_20260724_manifest.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/pmp30446_buck_585w_100khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/pmp30446_buck_585w_20khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/pmp30446_buck_585w_40khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/pmp30446_buck_585w_60khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/pmp30446_buck_585w_80khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/pmp41114_llc_sr_3p6kw/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/pmp41114_llc_sr_3p6kw_v2/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/pmp41114_llc_sr_3p6kw_v3/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/pmp41114_llc_sr_3p6kw_v4/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/pmp41114_llc_sr_3p6kw_v5/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/registered_topology_only/four_switch_buck_boost/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/registered_topology_only/llc_synchronous_rectifier/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/registered_topology_only/three_level_tzcm/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/ti_tidm_hv_1ph_dcac_vsi_600va/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/tida_00443_boost_pfc_900w/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/tida_00915_vsi_1250w_400v_200vac_16khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/tida_00915_vsi_1250w_400v_200vac_16khz_gan/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/tida_00915_vsi_1250w_400v_200vac_32khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/tida_00915_vsi_1250w_400v_200vac_32khz_gan/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/tida_010938_boost_5kw/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/tida_010938_boost_5kw_v2/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/tida_01606_three_phase_t_type_family_match/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/tidm_02008_totem_pole_pfc_3300w/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/tidm_02008_totem_pole_pfc_3300w_gan_forced/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/tidm_02008_totem_pole_pfc_3p3kw/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/tidm_02014_three_phase_vsi_300kw_10khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/tidm_02014_three_phase_vsi_300kw_20khz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/agentic_boost_pilot.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/agentic_cli_command_spec.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/agentic_cli_entrypoint_decision.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/agentic_design_wrapper_contract.md,exclude_agentic,pe_claw_gui.agentic;design_request_import;design_request_runner;design_request_parser_bridge;session_output,,Path belongs to the excluded AI/agentic/skills scope.
docs/agentic_phase2_7_transformer_field_map.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/agentic_phase2_9_llc_transformer_benchmark.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/agentic_phase2_transformer_magnetics_wrapper.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/agentic_phase3_typed_handoff_checkpoint_resume.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/agentic_sync_buck_pilot.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/agentic_task_executor_persistence_adapter.md,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/agentic_modules/historical_boost_magnetic_execution/README.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/agentic_modules/historical_boost_magnetic_execution/boost_magnetic_acceptance.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/agentic_modules/historical_boost_magnetic_execution/boost_magnetic_execution.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/agentic_modules/historical_boost_magnetic_execution/boost_magnetic_execution_dry_run.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/agentic_modules/historical_boost_magnetic_execution/boost_magnetic_execution_persistence.py,exclude_agentic,session_output,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/agentic_modules/historical_boost_magnetic_execution/boost_magnetic_execution_preview.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/agentic_modules/historical_boost_magnetic_execution/boost_magnetic_execution_report_audit.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/agentic_modules/historical_boost_magnetic_execution/boost_magnetic_execution_report_dry_run.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/agentic_modules/historical_boost_magnetic_execution/boost_magnetic_execution_report_preview.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/agentic_modules/historical_boost_magnetic_execution/boost_magnetic_execution_report_sections.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/agentic_modules/historical_boost_magnetic_execution/boost_magnetic_execution_report_write.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/agentic_modules/historical_boost_magnetic_execution/boost_magnetic_report_sections.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/agentic_modules/historical_pilot_wrappers/README.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/agentic_modules/historical_pilot_wrappers/boost_pilot_design.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/agentic_modules/historical_pilot_wrappers/boost_pilot_persistence.py,exclude_agentic,session_output,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/agentic_modules/historical_pilot_wrappers/sync_buck_pilot_design.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/examples/historical_agentic_backend_examples/README.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/examples/historical_agentic_backend_examples/boost_magnetic_execution_standalone_fake_e2e_example.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/examples/historical_agentic_backend_examples/boost_pilot_backend_session_example.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/examples/historical_agentic_backend_examples/dc_dc_agentic_backend_session_example.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/examples/historical_agentic_backend_examples/sync_buck_backend_session_example.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/examples/historical_blocked_llc_sr/design_request_blocked_llc_synchronous_rectifier_1kw.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/scripts/historical_phase16_phase17_helpers/README.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/scripts/historical_phase16_phase17_helpers/archive_report1_sections.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/scripts/historical_phase16_phase17_helpers/run_specified_hv_14_designs.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/scripts/historical_phase16_phase17_helpers/smoke_select_bridge_rectifiers.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/scripts/historical_phase16_phase17_helpers/verify_phase16_mvp_acceptance.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/scripts/historical_phase16_phase17_helpers/verify_phase16_mvp_handoff.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/scripts/historical_phase16_phase17_helpers/verify_phase17_research_diagrams.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/scripts/historical_phase16_phase17_helpers/verify_phase17_research_kickoff.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_boost_magnetic_execution_tests/test_agentic_boost_magnetic_acceptance.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_boost_magnetic_execution_tests/test_agentic_boost_magnetic_execution.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_boost_magnetic_execution_tests/test_agentic_boost_magnetic_execution_persistence.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_boost_magnetic_execution_tests/test_agentic_boost_magnetic_execution_preview.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_boost_magnetic_execution_tests/test_agentic_boost_magnetic_execution_real_report_chain.py,exclude_agentic,pe_claw_gui.agentic;session_output,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_boost_magnetic_execution_tests/test_agentic_boost_magnetic_execution_real_smoke.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_boost_magnetic_execution_tests/test_agentic_boost_magnetic_execution_report_audit.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_boost_magnetic_execution_tests/test_agentic_boost_magnetic_execution_report_dry_run.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_boost_magnetic_execution_tests/test_agentic_boost_magnetic_execution_report_preview.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_boost_magnetic_execution_tests/test_agentic_boost_magnetic_execution_report_sections.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_boost_magnetic_execution_tests/test_agentic_boost_magnetic_execution_report_write.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_boost_magnetic_execution_tests/test_agentic_boost_magnetic_report_sections.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_phase16_phase17_and_benchmark_tests/README.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_phase16_phase17_and_benchmark_tests/test_agentic_boost_backend_e2e_example.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_phase16_phase17_and_benchmark_tests/test_agentic_boost_benchmark.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_phase16_phase17_and_benchmark_tests/test_agentic_boost_magnetic_execution_standalone_example.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_phase16_phase17_and_benchmark_tests/test_agentic_llc_transformer_backend_benchmark.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_phase16_phase17_and_benchmark_tests/test_agentic_sync_buck_backend_e2e_example.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_phase16_phase17_and_benchmark_tests/test_agentic_sync_buck_benchmark.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_phase16_phase17_and_benchmark_tests/test_peclawbench_foundation.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_phase16_phase17_and_benchmark_tests/test_peclawbench_operator_summary.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_phase16_phase17_and_benchmark_tests/test_phase16_mvp_acceptance.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_phase16_phase17_and_benchmark_tests/test_phase16_mvp_handoff.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_phase16_phase17_and_benchmark_tests/test_phase17_research_diagrams.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_phase16_phase17_and_benchmark_tests/test_phase17_research_kickoff.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_pilot_skill_tests/test_agentic_boost_magnetic_execution_dry_run.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_pilot_skill_tests/test_agentic_boost_pilot_design.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_pilot_skill_tests/test_agentic_boost_readiness.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_pilot_skill_tests/test_agentic_sync_buck_pilot.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/archive/tests/historical_pilot_skill_tests/test_agentic_sync_buck_pilot_design.py,exclude_agentic,pe_claw_gui.agentic,,Path belongs to the excluded AI/agentic/skills scope.
docs/examples/design_request_blocked_psfb_excessive_leakage.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/examples/design_request_boost_2kw.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/examples/design_request_single_phase_diode_bridge_rectifier_1kw.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/examples/design_request_sync_buck_5kw.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/examples/design_request_three_phase_two_level_vsi_20kw.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/examples/design_request_unsupported_three_phase_inverter_20kw.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/pe_claw_design_intake_plugin_boundary.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/pe_claw_design_intake_plugin_resources.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/pe_claw_design_intake_plugin_runner_handoff.md,exclude_agentic,pe_claw_gui.agentic;design_request_runner,,Path belongs to the excluded AI/agentic/skills scope.
docs/pe_claw_design_intake_plugin_scaffold.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/pe_claw_design_intake_plugin_skill.md,exclude_agentic,design_request_runner,,Path belongs to the excluded AI/agentic/skills scope.
docs/pe_claw_design_intake_plugin_validation.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/pe_claw_design_intake_plugin_visibility.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/pe_claw_design_intake_plugin_writer.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/phase17_research_architecture_and_workflow.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/research/phase17/README.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/research/phase17/artifact_reproducibility_map.md,exclude_agentic,design_request_import;design_request_parser_bridge,,Path belongs to the excluded AI/agentic/skills scope.
docs/research/phase17/baseline_evidence_tables.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/research/phase17/claims_and_limitations.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/research/phase17/execution_case_studies.md,exclude_agentic,design_request_runner;skill_loader;session_output,,Path belongs to the excluded AI/agentic/skills scope.
docs/research/phase17/research_package.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
docs/templates/design_request_template.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
reports/evidence/agentic/phase17/README.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
reports/evidence/agentic/phase17/audits/artifact_reproducibility.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
reports/evidence/agentic/phase17/audits/baseline_tables.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
reports/evidence/agentic/phase17/audits/claims_registry.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
reports/evidence/agentic/phase17/audits/execution_traces.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
reports/evidence/agentic/phase17/audits/source_inventory.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
reports/evidence/agentic/phase17/authority/phase17_final_authority.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
reports/evidence/agentic/phase17/runs/auto_topology/auto_topology_recommendation.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
reports/evidence/agentic/phase17/runs/auto_topology/auto_topology_recommendation.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
reports/evidence/agentic/phase17/runs/deterministic_run_a/package_snapshot.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
reports/evidence/agentic/phase17/runs/deterministic_run_b/package_snapshot.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
reports/evidence/agentic/phase17/runs/registered_19/registered_topology_run.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
reports/evidence/agentic/phase17/runs/registered_19/registered_topology_run.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
reports/report_agentic_transformation.md,exclude_agentic,pe_claw_gui.agentic;ai_design;design_request_import;design_request_runner;design_request_parser_bridge;skill_loader;session_output,,Path belongs to the excluded AI/agentic/skills scope.
scripts/build_phase17_artifact_reproducibility.py,exclude_agentic,design_request_import;design_request_runner;design_request_parser_bridge;session_output,,Path belongs to the excluded AI/agentic/skills scope.
scripts/build_phase17_baseline_tables.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
scripts/build_phase17_claims_registry.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
scripts/build_phase17_execution_case_studies.py,exclude_agentic,design_request_runner;skill_loader;session_output,,Path belongs to the excluded AI/agentic/skills scope.
scripts/build_phase17_research_evidence.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
scripts/verify_phase17_research_package.py,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
